id,target_cell,method,measured_gap,measured_fail,pred_gap
20211212_45907__313665__583::fsp__hepg2__1,HepG2,fsp,1.508,0,1.8404291
20211206_24503__33072627__2650::al__hepg2__0,HepG2,al,0.337,0,0.43702173
20211207_73549__261982__5717::sa__hepg2__4,HepG2,sa,3.141,0,1.4173434
20211214_94001__624120__3457::sa_rep__k562__0,K562,sa_rep,0.127,0,1.5229934
20211207_152258__777391__1995::sa__sknsh__0,SKNSH,sa,1.11,0,0.25617194
20211207_152258__777391__6700::sa__sknsh__5,SKNSH,sa,0.904,0,-0.062558375
20211210_222848__670473__116::hmc__hepg2__0,HepG2,hmc,1.385,0,0.4780246
20211207_152258__777391__3914::sa__sknsh__2,SKNSH,sa,0.742,0,-0.25415963
20211207_175000__383007__327::sa__sknsh__0,SKNSH,sa,3.914,0,0.1499553
20211207_112927__175796__3214::sa__hepg2__2,HepG2,sa,0.902,0,0.7253387
20211207_175000__383007__4940::sa__sknsh__3,SKNSH,sa,2.26,0,0.15435125
20211212_85225__619474__882::fsp__k562__2,K562,fsp,4.555,0,1.5738397
20211207_112927__175796__4393::sa__hepg2__3,HepG2,sa,0.897,0,1.2382066
20211212_45907__313665__612::fsp__hepg2__1,HepG2,fsp,2.025,0,1.1626037
20211212_92818__893131__1713::fsp__k562__5,K562,fsp,3.105,0,1.4760605
20211210_220707__684703__392::hmc__k562__0,K562,hmc,1.53,0,0.58397347
20211214_100033__420816__2075::sa_rep__hepg2__0,HepG2,sa_rep,1.549,0,2.0136175
20211206_24503__33072627__1167::al__hepg2__0,HepG2,al,2.611,0,2.285517
20211212_92818__893131__916::fsp__k562__2,K562,fsp,-0.135,1,1.2954216
20211207_185623__627393__834::sa__sknsh__0,SKNSH,sa,1.416,0,-0.10346511
20211207_212124__46481152__1181::al__sknsh__0,SKNSH,al,0.546,0,0.3620749
20211210_221421__693103__104::hmc__k562__0,K562,hmc,1.267,0,1.3668519
20211213_141637__333762__37::hmc__hepg2__0,HepG2,hmc,-2.482,1,-0.8180275
20211207_85512__472183__786::sa__hepg2__0,HepG2,sa,3.521,0,0.8477303
20211208_22639__44591335__88::al__hepg2__2,HepG2,al,1.114,0,1.0833278
20211207_85512__472183__4964::sa__hepg2__3,HepG2,sa,2.496,0,0.59877354
20211207_63610__124703__5118::sa__hepg2__4,HepG2,sa,3.395,0,0.52615494
20211207_112927__175796__583::sa__hepg2__0,HepG2,sa,4.691,0,2.3944902
20211207_175000__383007__448::sa__sknsh__0,SKNSH,sa,2.509,0,0.38287744
20211206_24503__33072627__3447::al__hepg2__0,HepG2,al,1.17,0,1.7895432
20211210_222022__565195__190::hmc__hepg2__0,HepG2,hmc,1.254,0,0.48748332
20211214_94001__624120__2428::sa_rep__k562__0,K562,sa_rep,2.388,0,3.9951286
20211207_100944__255626__4844::sa__hepg2__3,HepG2,sa,1.066,0,0.9593126
20211206_24503__33072627__740::al__hepg2__0,HepG2,al,2.94,0,2.7257206
20211210_220707__684703__327::hmc__k562__0,K562,hmc,3.132,0,1.2634568
20211212_45907__313665__1337::fsp__hepg2__4,HepG2,fsp,2.962,0,1.3457942
20211207_141610__992334__85::sa__sknsh__0,SKNSH,sa,2.88,0,0.3643071
20211214_111905__704605__186::sa_rep__sknsh__0,SKNSH,sa_rep,-0.04,1,-0.07390069
20211207_195336__853804__1882::sa__k562__0,K562,sa,5.152,0,5.0790224
20211206_25854__92323787__63::al__k562__0,K562,al,3.014,0,3.054922
20211207_73549__261982__514::sa__hepg2__0,HepG2,sa,1.875,0,1.2669841
20211206_24503__33072627__1441::al__hepg2__0,HepG2,al,1.317,0,0.35529172
20211207_195336__853804__1226::sa__k562__0,K562,sa,4.32,0,1.7996243
20211212_22207__477844__497::fsp__k562__0,K562,fsp,5.218,0,2.9129102
20211206_24503__33072627__3674::al__hepg2__0,HepG2,al,1.118,0,3.0770695
20211210_222248__170431__276::hmc__hepg2__0,HepG2,hmc,1.323,0,0.57731545
20211210_220554__102599__270::hmc__k562__0,K562,hmc,3.774,0,1.2639179
20211207_85512__472183__175::sa__hepg2__0,HepG2,sa,-0.351,1,0.9751698
20211212_75659__621411__965::fsp__sknsh__2,SKNSH,fsp,4.457,0,-0.006657481
20211212_52639__969454__681::fsp__hepg2__1,HepG2,fsp,2.537,0,2.3126776
20211207_152258__777391__4959::sa__sknsh__3,SKNSH,sa,1.482,0,-0.5593014
20211207_141610__992334__509::sa__sknsh__0,SKNSH,sa,1.088,0,-0.23527259
20211214_111905__704605__230::sa_rep__sknsh__0,SKNSH,sa_rep,0.452,0,-0.11174846
20211212_73316__958155__414::fsp__sknsh__0,SKNSH,fsp,2.989,0,0.04689622
20211210_220707__684703__493::hmc__k562__0,K562,hmc,2.419,0,0.91223836
20211206_221956__59439361__1004::al__k562__0,K562,al,5.408,0,2.8707104
20211210_215555__90642008__13::al_uc__hepg2__0,HepG2,al_uc,4.482,0,6.0039673
20211212_52639__969454__1615::fsp__hepg2__5,HepG2,fsp,2.466,0,-0.01118046
20211214_94001__624120__394::sa_rep__k562__0,K562,sa_rep,0.928,0,0.9945445
20211210_220707__684703__441::hmc__k562__0,K562,hmc,3.542,0,1.5699463
20211212_14909__942569__164::fsp__sknsh__0,SKNSH,fsp,2.69,0,0.27275968
20211207_185623__627393__3032::sa__sknsh__2,SKNSH,sa,-0.523,1,-0.45022142
20211210_222625__481558__298::hmc__hepg2__0,HepG2,hmc,0.642,0,0.7417062
20211210_220707__684703__287::hmc__k562__0,K562,hmc,3.634,0,1.0836047
20211212_82245__817810__902::fsp__sknsh__2,SKNSH,fsp,2.903,0,1.1318706
20211206_24503__33072627__2698::al__hepg2__0,HepG2,al,3.132,0,1.3008215
20211212_55149__346635__1149::fsp__hepg2__3,HepG2,fsp,0.492,0,2.2039385
20211212_55149__346635__1501::fsp__hepg2__5,HepG2,fsp,0.289,0,0.6725578
20211207_141610__992334__662::sa__sknsh__0,SKNSH,sa,2.721,0,0.27651834
20211207_175000__383007__1713::sa__sknsh__0,SKNSH,sa,1.304,0,0.5823539
20211207_185623__627393__2501::sa__sknsh__1,SKNSH,sa,1.006,0,0.12793267
20211207_205407__862697__1828::sa__k562__0,K562,sa,5.342,0,2.7121785
20211207_141610__992334__338::sa__sknsh__0,SKNSH,sa,2.502,0,-0.12953345
20211207_152258__777391__444::sa__sknsh__0,SKNSH,sa,2.152,0,-0.8809072
20211212_45907__313665__1469::fsp__hepg2__4,HepG2,fsp,3.268,0,1.689741
20211206_221956__59439361__307::al__k562__0,K562,al,4.265,0,4.5244975
20211207_224529__679056__1111::sa__k562__0,K562,sa,5.96,0,1.6311675
20211206_24503__33072627__1554::al__hepg2__0,HepG2,al,3.829,0,2.3813915
20211207_214935__668330__1136::sa__k562__0,K562,sa,4.288,0,2.3827019
20211210_223825__729421__118::hmc__sknsh__0,SKNSH,hmc,1.003,0,-0.31703925
20211212_61436__944763__547::fsp__hepg2__1,HepG2,fsp,1.211,0,1.9996055
20211207_112927__175796__1648::sa__hepg2__0,HepG2,sa,3.214,0,1.1212287
20211210_221309__146215__185::hmc__k562__0,K562,hmc,3.383,0,0.7858695
20211213_142726__100534__92::hmc__sknsh__0,SKNSH,hmc,-3.232,1,-0.33883145
20211212_52639__969454__610::fsp__hepg2__1,HepG2,fsp,4.57,0,1.1722751
20211207_214935__668330__5509::sa__k562__4,K562,sa,3.677,0,2.119286
20211214_111905__704605__3857::sa_rep__sknsh__0,SKNSH,sa_rep,1.3,0,-0.0712367
20211207_141610__992334__1653::sa__sknsh__0,SKNSH,sa,3.364,0,-0.19332659
20211210_222135__426940__101::hmc__hepg2__0,HepG2,hmc,0.564,0,0.9082421
20211210_221044__191551__373::hmc__k562__0,K562,hmc,3.234,0,1.3920159
20211214_111905__704605__1628::sa_rep__sknsh__0,SKNSH,sa_rep,3.345,0,0.25471807
20211207_224529__679056__6716::sa__k562__5,K562,sa,5.194,0,1.17485
20211214_100033__420816__2095::sa_rep__hepg2__0,HepG2,sa_rep,1.446,0,1.1032892
20211207_234119__367484__1578::sa__k562__0,K562,sa,5.09,0,1.7136989
20211207_175000__383007__1983::sa__sknsh__0,SKNSH,sa,1.651,0,-1.5305852
20211207_100944__255626__4716::sa__hepg2__3,HepG2,sa,1.326,0,0.2860958
20211213_142125__108786__52::hmc__sknsh__0,SKNSH,hmc,-1.576,1,-0.89386153
20211207_163007__848589__431::sa__sknsh__0,SKNSH,sa,3.166,0,0.26273215
20211207_214935__668330__454::sa__k562__0,K562,sa,1.17,0,1.473908
20211210_222625__481558__422::hmc__hepg2__0,HepG2,hmc,2.28,0,0.6467809
20211214_111905__704605__3185::sa_rep__sknsh__0,SKNSH,sa_rep,-0.306,1,-0.30379337
20211207_205407__862697__2797::sa__k562__1,K562,sa,4.056,0,1.732554
20211212_55149__346635__941::fsp__hepg2__2,HepG2,fsp,2.332,0,1.7488025
20211214_100033__420816__2023::sa_rep__hepg2__0,HepG2,sa_rep,0.419,0,0.30819404
20211212_52639__969454__306::fsp__hepg2__0,HepG2,fsp,3.431,0,0.95426726
20211207_100944__255626__1502::sa__hepg2__0,HepG2,sa,1.53,0,2.1333594
20211207_112927__175796__6860::sa__hepg2__5,HepG2,sa,2.396,0,1.4645988
20211212_10357__323391__857::fsp__k562__0,K562,fsp,6.193,0,1.550468
20211212_22207__477844__140::fsp__k562__0,K562,fsp,3.001,0,3.7431743
20211206_30121__14176776__82::al__k562__4,K562,al,3.351,0,2.7158284
20211207_163007__848589__682::sa__sknsh__0,SKNSH,sa,1.441,0,0.2271661
20211207_163007__848589__204::sa__sknsh__0,SKNSH,sa,3.601,0,0.27211195
20211207_224529__679056__2210::sa__k562__1,K562,sa,2.872,0,0.8245503
20211206_30049__12002023__30::al__k562__3,K562,al,7.015,0,3.1973634
20211207_163007__848589__3093::sa__sknsh__2,SKNSH,sa,1.65,0,-0.6807135
20211213_141901__715602__28::hmc__hepg2__0,HepG2,hmc,-1.372,1,-0.54059416
20211212_85225__619474__937::fsp__k562__2,K562,fsp,5.219,0,1.8862785
20211212_14909__942569__1057::fsp__sknsh__0,SKNSH,fsp,3.799,0,0.32960868
20211212_61436__944763__1424::fsp__hepg2__4,HepG2,fsp,2.805,0,1.228684
20211214_100033__420816__3670::sa_rep__hepg2__0,HepG2,sa_rep,2.14,0,0.4605549
20211212_85225__619474__1317::fsp__k562__4,K562,fsp,3.035,0,0.021715075
20211214_94001__624120__3763::sa_rep__k562__0,K562,sa_rep,1.541,0,1.6533926
20211206_221956__59439361__3239::al__k562__0,K562,al,5.519,0,3.4370258
20211214_111905__704605__2885::sa_rep__sknsh__0,SKNSH,sa_rep,-0.325,1,0.30378237
20211212_75659__621411__508::fsp__sknsh__1,SKNSH,fsp,2.855,0,0.38358623
20211210_223112__860883__29::hmc__sknsh__0,SKNSH,hmc,0.611,0,0.07268537
20211210_223112__860883__129::hmc__sknsh__0,SKNSH,hmc,-1.155,1,0.019792616
20211214_94001__624120__1199::sa_rep__k562__0,K562,sa_rep,2.906,0,1.7937057
20211207_234119__367484__682::sa__k562__0,K562,sa,5.437,0,3.9339476
20211212_55149__346635__35::fsp__hepg2__0,HepG2,fsp,5.275,0,3.1578224
20211206_24503__33072627__2747::al__hepg2__0,HepG2,al,2.601,0,1.2552218
20211207_163007__848589__490::sa__sknsh__0,SKNSH,sa,1.175,0,0.19743711
20211212_22207__477844__351::fsp__k562__0,K562,fsp,5.518,0,5.0943627
20211212_24754__730114__332::fsp__k562__0,K562,fsp,5.287,0,3.6600578
20211206_221956__59439361__1832::al__k562__0,K562,al,6.808,0,3.4108543
20211207_141610__992334__4555::sa__sknsh__3,SKNSH,sa,-0.592,1,-0.34082732
20211207_112927__175796__1501::sa__hepg2__0,HepG2,sa,4.086,0,3.0368989
20211206_24503__33072627__3540::al__hepg2__0,HepG2,al,3.153,0,1.9260211
20211207_85512__472183__4852::sa__hepg2__3,HepG2,sa,2.787,0,1.079459
20211210_223112__860883__343::hmc__sknsh__0,SKNSH,hmc,1.849,0,-0.23755462
20211214_111905__704605__2470::sa_rep__sknsh__0,SKNSH,sa_rep,-0.085,1,0.8226218
20211207_195336__853804__1943::sa__k562__0,K562,sa,4.239,0,3.881839
20211206_221956__59439361__1996::al__k562__0,K562,al,4.302,0,2.8602872
20211212_24754__730114__445::fsp__k562__0,K562,fsp,6.023,0,2.3086696
20211214_111905__704605__1519::sa_rep__sknsh__0,SKNSH,sa_rep,0.136,0,0.28193033
20211207_212124__46481152__922::al__sknsh__0,SKNSH,al,2.262,0,-0.0369699
20211206_221956__59439361__3165::al__k562__0,K562,al,5.079,0,3.428418
20211210_223449__975596__213::hmc__sknsh__0,SKNSH,hmc,1.319,0,-1.2225534
20211207_152258__777391__6039::sa__sknsh__5,SKNSH,sa,2.209,0,-0.7058762
20211212_52639__969454__756::fsp__hepg2__2,HepG2,fsp,3.528,0,1.6815317
20211212_61436__944763__1383::fsp__hepg2__4,HepG2,fsp,3.179,0,0.50081766
20211212_82245__817810__1507::fsp__sknsh__5,SKNSH,fsp,3.739,0,0.4113559
20211212_22207__477844__1642::fsp__k562__5,K562,fsp,3.442,0,-0.14704567
20211212_45907__313665__1140::fsp__hepg2__3,HepG2,fsp,2.594,0,2.3206387
20211212_85225__619474__1184::fsp__k562__3,K562,fsp,6.127,0,1.6377527
20211207_63610__124703__141::sa__hepg2__0,HepG2,sa,3.428,0,1.4887321
20211207_73549__261982__649::sa__hepg2__0,HepG2,sa,2.781,0,0.88018584
20211206_221956__59439361__3041::al__k562__0,K562,al,3.45,0,3.3928757
20211207_214935__668330__1591::sa__k562__0,K562,sa,6.577,0,2.6957827
20211212_24754__730114__989::fsp__k562__2,K562,fsp,5.467,0,0.79018605
20211207_185623__627393__3322::sa__sknsh__2,SKNSH,sa,1.736,0,0.032146513
20211212_82245__817810__1737::fsp__sknsh__5,SKNSH,fsp,0.449,0,0.05836594
20211207_212124__46481152__1733::al__sknsh__0,SKNSH,al,4.655,0,-0.24718797
20211214_94001__624120__3300::sa_rep__k562__0,K562,sa_rep,2.404,0,2.0054042
20211207_112927__175796__916::sa__hepg2__0,HepG2,sa,4.322,0,2.0856614
20211212_92818__893131__100::fsp__k562__0,K562,fsp,5.018,0,4.436659
20211207_205407__862697__205::sa__k562__0,K562,sa,5.14,0,1.3706255
20211207_195336__853804__1310::sa__k562__0,K562,sa,2.424,0,2.363235
20211210_220554__102599__189::hmc__k562__0,K562,hmc,2.977,0,0.01265049
20211212_24754__730114__1027::fsp__k562__3,K562,fsp,0.968,0,0.800227
20211212_45907__313665__251::fsp__hepg2__0,HepG2,fsp,3.044,0,1.7250073
20211206_24503__33072627__200::al__hepg2__0,HepG2,al,2.554,0,2.23613
20211207_100944__255626__1730::sa__hepg2__0,HepG2,sa,2.377,0,0.62946063
20211212_22207__477844__462::fsp__k562__0,K562,fsp,5.494,0,4.7886705
20211214_100033__420816__3379::sa_rep__hepg2__0,HepG2,sa_rep,-0.766,1,0.8322307
20211207_195336__853804__4366::sa__k562__3,K562,sa,3.65,0,0.56815416
20211206_25737__87493515__0::al__hepg2__5,HepG2,al,2.437,0,0.7282373
20211210_222848__670473__367::hmc__hepg2__0,HepG2,hmc,2.6,0,0.6490549
20211212_12620__229779__898::fsp__hepg2__0,HepG2,fsp,2.582,0,1.225707
20211207_185623__627393__6129::sa__sknsh__5,SKNSH,sa,1.201,0,0.14686893
20211207_224529__679056__433::sa__k562__0,K562,sa,6.333,0,1.6449236
20211214_111905__704605__881::sa_rep__sknsh__0,SKNSH,sa_rep,0.417,0,-0.45772836
20211212_85225__619474__895::fsp__k562__2,K562,fsp,0.745,0,0.6618639
20211207_163007__848589__5434::sa__sknsh__4,SKNSH,sa,1.084,0,0.07706492
20211207_234119__367484__521::sa__k562__0,K562,sa,6.762,0,2.5905533
20211212_45907__313665__743::fsp__hepg2__1,HepG2,fsp,2.836,0,2.161807
20211212_122659__199840__89::fsp__sknsh__0,SKNSH,fsp,4.949,0,-0.36606073
20211212_73316__958155__1423::fsp__sknsh__4,SKNSH,fsp,2.819,0,0.29704726
20211212_85225__619474__1306::fsp__k562__4,K562,fsp,0.837,0,0.29010087
20211214_111905__704605__3288::sa_rep__sknsh__0,SKNSH,sa_rep,1.087,0,-0.3579191
20211207_224529__679056__4146::sa__k562__3,K562,sa,2.261,0,0.554628
20211212_45907__313665__95::fsp__hepg2__0,HepG2,fsp,2.724,0,2.6445198
20211207_224529__679056__1451::sa__k562__0,K562,sa,7.121,0,1.1003646
20211212_61436__944763__1406::fsp__hepg2__4,HepG2,fsp,2.652,0,1.3147148
20211212_122659__199840__1604::fsp__sknsh__5,SKNSH,fsp,2.534,0,-0.10018444
20211212_52639__969454__1477::fsp__hepg2__4,HepG2,fsp,1.075,0,0.03599584
20211206_24503__33072627__2285::al__hepg2__0,HepG2,al,2.145,0,1.8837214
20211214_100033__420816__2724::sa_rep__hepg2__0,HepG2,sa_rep,3.389,0,1.4808301
20211210_203549__293740__799::sa_uc__k562__0,K562,sa_uc,7.779,0,5.2572536
20211210_222248__170431__128::hmc__hepg2__0,HepG2,hmc,1.971,0,0.9044071
20211207_185623__627393__5396::sa__sknsh__4,SKNSH,sa,0.729,0,0.11627185
20211212_85225__619474__1193::fsp__k562__3,K562,fsp,5.755,0,3.750997
20211214_100033__420816__3119::sa_rep__hepg2__0,HepG2,sa_rep,1.637,0,0.87316215
20211210_223000__164483__52::hmc__sknsh__0,SKNSH,hmc,1.727,0,0.16852084
20211207_163007__848589__384::sa__sknsh__0,SKNSH,sa,0.367,0,-0.12105242
20211214_94001__624120__2745::sa_rep__k562__0,K562,sa_rep,3.237,0,1.1814361
20211214_111905__704605__3618::sa_rep__sknsh__0,SKNSH,sa_rep,-0.435,1,-0.17401549
20211207_185623__627393__2791::sa__sknsh__1,SKNSH,sa,2.001,0,0.29177672
20211214_94001__624120__1743::sa_rep__k562__0,K562,sa_rep,1.293,0,0.53922206
20211214_111905__704605__3732::sa_rep__sknsh__0,SKNSH,sa_rep,-0.258,1,-0.2668772
20211212_24754__730114__1627::fsp__k562__5,K562,fsp,3.116,0,1.7659279
20211212_92818__893131__1689::fsp__k562__5,K562,fsp,2.584,0,0.56034064
20211207_85512__472183__730::sa__hepg2__0,HepG2,sa,1.274,0,0.7173987
20211212_85225__619474__1395::fsp__k562__4,K562,fsp,3.538,0,0.94975173
20211212_82245__817810__228::fsp__sknsh__0,SKNSH,fsp,4.693,0,0.16552448
20211207_205407__862697__1510::sa__k562__0,K562,sa,3.548,0,1.7570266
20211212_24754__730114__1084::fsp__k562__3,K562,fsp,4.053,0,2.5696635
20211212_22207__477844__1546::fsp__k562__5,K562,fsp,1.624,0,0.20176825
20211213_142502__650549__135::hmc__sknsh__0,SKNSH,hmc,-5.745,1,-0.5738987
20211207_175000__383007__3940::sa__sknsh__2,SKNSH,sa,1.799,0,0.39344603
20211207_212124__46481152__3547::al__sknsh__0,SKNSH,al,1.04,0,-0.38228697
20211207_152258__777391__3776::sa__sknsh__2,SKNSH,sa,3.074,0,0.046501398
20211210_220707__684703__262::hmc__k562__0,K562,hmc,3.042,0,1.802039
20211212_73316__958155__762::fsp__sknsh__2,SKNSH,fsp,1.258,0,0.5121081
20211210_220932__827123__427::hmc__k562__0,K562,hmc,4.973,0,1.9932588
20211207_212124__46481152__2120::al__sknsh__0,SKNSH,al,0.895,0,0.9455721
20211210_204338__613251__1993::sa_uc__hepg2__0,HepG2,sa_uc,2.017,0,4.351587
20211212_82245__817810__252::fsp__sknsh__0,SKNSH,fsp,3.078,0,-0.27333212
20211206_24503__33072627__694::al__hepg2__0,HepG2,al,0.041,0,2.055366
20211210_221533__849423__34::hmc__k562__0,K562,hmc,1.467,0,1.1908454
20211212_12620__229779__303::fsp__hepg2__0,HepG2,fsp,4.442,0,1.4072238
20211207_214935__668330__2839::sa__k562__1,K562,sa,3.572,0,0.40805227
20211210_221646__981484__237::hmc__k562__0,K562,hmc,0.799,0,0.84393173
20211212_12620__229779__1284::fsp__hepg2__0,HepG2,fsp,2.586,0,1.5015066
20211212_14909__942569__413::fsp__sknsh__0,SKNSH,fsp,1.684,0,-0.28529313
20211207_214935__668330__5332::sa__k562__4,K562,sa,4.114,0,0.80460536
20211207_195336__853804__39::sa__k562__0,K562,sa,2.765,0,1.911643
20211210_223336__628085__416::hmc__sknsh__0,SKNSH,hmc,1.011,0,0.72060144
20211214_94001__624120__1257::sa_rep__k562__0,K562,sa_rep,1.755,0,1.7388829
20211206_25057__13935544__95::al__sknsh__2,SKNSH,al,3.595,0,-0.32093424
20211207_214935__668330__2262::sa__k562__1,K562,sa,1.102,0,0.38566977
20211207_195336__853804__1549::sa__k562__0,K562,sa,5.33,0,3.5579236
20211207_212124__46481152__3867::al__sknsh__0,SKNSH,al,2.613,0,-0.66924286
20211212_73316__958155__1071::fsp__sknsh__3,SKNSH,fsp,2.095,0,0.7241537
20211210_205149__971255__1616::sa_uc__sknsh__0,SKNSH,sa_uc,5.163,0,0.4446802
20211212_24754__730114__1351::fsp__k562__4,K562,fsp,4.201,0,0.36872798
20211214_94001__624120__1119::sa_rep__k562__0,K562,sa_rep,2.472,0,1.2864003
20211212_22207__477844__1477::fsp__k562__4,K562,fsp,1.854,0,0.18498611
20211207_234119__367484__4421::sa__k562__3,K562,sa,4.965,0,2.2994199
20211207_195336__853804__3061::sa__k562__2,K562,sa,3.796,0,-0.1462062
20211212_82245__817810__1328::fsp__sknsh__4,SKNSH,fsp,1.341,0,-0.11695731
20211212_12620__229779__817::fsp__hepg2__0,HepG2,fsp,3.191,0,2.0762668
20211212_73316__958155__561::fsp__sknsh__1,SKNSH,fsp,0.693,0,0.32553524
20211212_92818__893131__793::fsp__k562__2,K562,fsp,7.769,0,0.05994332
20211214_94001__624120__1391::sa_rep__k562__0,K562,sa_rep,1.554,0,0.9098543
20211212_73316__958155__166::fsp__sknsh__0,SKNSH,fsp,2.756,0,-0.2648843
20211206_221956__59439361__3878::al__k562__0,K562,al,6.219,0,3.5931325
20211207_112927__175796__696::sa__hepg2__0,HepG2,sa,4.235,0,1.9595745
20211214_100033__420816__1653::sa_rep__hepg2__0,HepG2,sa_rep,-0.078,1,0.93480337
20211207_185623__627393__890::sa__sknsh__0,SKNSH,sa,1.822,0,-0.44507372
20211206_24503__33072627__3829::al__hepg2__0,HepG2,al,4.186,0,1.8470994
20211207_85512__472183__1339::sa__hepg2__0,HepG2,sa,0.831,0,1.1162012
20211212_52639__969454__1067::fsp__hepg2__3,HepG2,fsp,0.681,0,0.9642052
20211212_75659__621411__735::fsp__sknsh__1,SKNSH,fsp,3.081,0,0.19079125
20211207_224529__679056__3673::sa__k562__2,K562,sa,1.334,0,0.18182012
20211207_185623__627393__2243::sa__sknsh__1,SKNSH,sa,2.077,0,0.40669125
20211210_221646__981484__157::hmc__k562__0,K562,hmc,5.535,0,0.8496892
20211212_12620__229779__1869::fsp__hepg2__0,HepG2,fsp,5.879,0,2.1193972
20211212_14909__942569__1754::fsp__sknsh__0,SKNSH,fsp,3.541,0,-0.27999008
20211213_141901__715602__84::hmc__hepg2__0,HepG2,hmc,-2.702,1,0.19780868
20211212_24754__730114__529::fsp__k562__1,K562,fsp,6.122,0,4.7550306
20211212_24754__730114__1543::fsp__k562__5,K562,fsp,1.982,0,0.9587681
20211207_195336__853804__3763::sa__k562__2,K562,sa,2.596,0,1.35128
20211212_82245__817810__1226::fsp__sknsh__3,SKNSH,fsp,1.462,0,0.050057188
20211212_92818__893131__556::fsp__k562__1,K562,fsp,2.753,0,1.7051789
20211214_111905__704605__1395::sa_rep__sknsh__0,SKNSH,sa_rep,-0.248,1,-0.42196
20211206_221956__59439361__2849::al__k562__0,K562,al,3.925,0,3.570829
20211210_222135__426940__161::hmc__hepg2__0,HepG2,hmc,1.762,0,0.8686049
20211212_14909__942569__621::fsp__sknsh__0,SKNSH,fsp,5.338,0,0.35211754
20211212_52639__969454__1403::fsp__hepg2__4,HepG2,fsp,3.635,0,1.9894395
20211206_24503__33072627__2766::al__hepg2__0,HepG2,al,2.76,0,1.747987
20211207_212124__46481152__3497::al__sknsh__0,SKNSH,al,1.286,0,-0.3599391
20211207_141610__992334__1163::sa__sknsh__0,SKNSH,sa,1.217,0,-0.41683754
20211207_224529__679056__402::sa__k562__0,K562,sa,4.862,0,3.3276472
20211212_82245__817810__1535::fsp__sknsh__5,SKNSH,fsp,2.899,0,0.39877996
20211207_195336__853804__1523::sa__k562__0,K562,sa,3.762,0,3.5655038
20211212_92818__893131__449::fsp__k562__0,K562,fsp,7.06,0,2.9639945
20211210_221646__981484__335::hmc__k562__0,K562,hmc,4.474,0,-0.55642205
20211214_100033__420816__2744::sa_rep__hepg2__0,HepG2,sa_rep,3.354,0,0.72462255
20211207_235425__62927592__14::al__k562__1,K562,al,3.898,0,3.4582834
20211207_63610__124703__6183::sa__hepg2__5,HepG2,sa,2.802,0,1.4224273
20211207_63610__124703__1913::sa__hepg2__0,HepG2,sa,5.8,0,1.5970201
20211207_224529__679056__499::sa__k562__0,K562,sa,2.178,0,4.019767
20211207_100944__255626__961::sa__hepg2__0,HepG2,sa,4.48,0,1.5269053
20211212_85225__619474__1030::fsp__k562__3,K562,fsp,4.571,0,1.1942375
20211210_223112__860883__163::hmc__sknsh__0,SKNSH,hmc,1.929,0,0.115383744
20211212_12620__229779__1842::fsp__hepg2__0,HepG2,fsp,0.278,0,1.7592087
20211207_175000__383007__2799::sa__sknsh__1,SKNSH,sa,1.962,0,0.3794746
20211207_224529__679056__6274::sa__k562__5,K562,sa,3.806,0,0.5334003
20211212_45907__313665__1640::fsp__hepg2__5,HepG2,fsp,2.349,0,1.1173025
20211210_223449__975596__210::hmc__sknsh__0,SKNSH,hmc,2.341,0,0.40748346
20211212_14909__942569__1953::fsp__sknsh__0,SKNSH,fsp,3.808,0,-0.100441456
20211207_141610__992334__3121::sa__sknsh__2,SKNSH,sa,2.234,0,-0.26686582
20211212_85225__619474__1210::fsp__k562__3,K562,fsp,4.846,0,1.5845042
